Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
42.0,0.9907,0.043234,40.825577,5930.691774,59.306896,0.0,0.5,5.6e-05,1.0
43.0,0.9908,0.043573,40.825577,5930.691779,59.306896,0.0,0.5,7.2e-05,1.0
44.0,0.9906,0.041243,40.825577,5930.691785,59.306896,0.0,0.5,6.9e-05,1.0
45.0,0.9908,0.0413,40.825577,5930.69179,59.306896,0.0,0.5,6.8e-05,1.0
46.0,0.9909,0.043883,40.825577,5930.691796,59.306896,0.0,0.5,4.5e-05,1.0
47.0,0.99,0.04326,40.825577,5930.691801,59.306896,0.0,0.5,5.2e-05,1.0
48.0,0.9906,0.046959,40.825577,5930.691807,59.306896,0.0,0.5,4.6e-05,1.0
49.0,0.9907,0.043753,40.825577,5930.691813,59.306896,0.0,0.5,6.6e-05,1.0
50.0,0.9904,0.0441,40.825577,5930.691819,59.306896,0.0,0.5,4e-05,1.0
51.0,0.9901,0.044479,40.825577,5930.691825,59.306896,0.0,0.5,6.3e-05,1.0
52.0,0.9905,0.043101,40.825577,5930.691831,59.306896,0.0,0.5,4.3e-05,1.0
53.0,0.9909,0.043179,40.825577,5930.691838,59.306896,0.0,0.5,4.8e-05,1.0
54.0,0.9906,0.044804,40.825577,5930.691853,59.306896,0.0,0.5,5.1e-05,1.0
55.0,0.9905,0.044054,40.825577,5930.691859,59.306896,0.0,0.5,4.5e-05,1.0
56.0,0.9911,0.044785,40.825577,5930.691866,59.306896,0.0,0.5,5e-05,1.0
57.0,0.9904,0.046239,40.825577,5930.691872,59.306896,0.0,0.5,4.1e-05,1.0
58.0,0.9906,0.044081,40.825577,5930.691879,59.306896,0.0,0.5,5.3e-05,1.0
59.0,0.991,0.045221,40.825577,5930.691886,59.306896,0.0,0.5,4.6e-05,1.0
60.0,0.9908,0.045384,40.825577,5930.691892,59.306896,0.0,0.5,3.5e-05,1.0
61.0,0.9907,0.046431,40.825577,5930.691899,59.306896,0.0,0.5,4.3e-05,1.0
62.0,0.9904,0.045818,40.825577,5930.691906,59.306896,0.0,0.5,4.9e-05,1.0
63.0,0.9904,0.045066,40.825577,5930.691913,59.306896,0.0,0.5,3.7e-05,1.0
64.0,0.9908,0.046741,40.825577,5930.691921,59.306896,0.0,0.5,4.2e-05,1.0
65.0,0.9905,0.046724,40.825577,5930.691929,59.306896,0.0,0.5,3.6e-05,1.0
66.0,0.9905,0.046785,40.825577,5930.691946,59.306896,0.0,0.5,3.6e-05,1.0
67.0,0.9902,0.045906,40.825577,5930.691954,59.306896,0.0,0.5,4.8e-05,1.0
68.0,0.9912,0.045881,40.825577,5930.691961,59.306896,0.0,0.5,3.9e-05,1.0
69.0,0.9905,0.047434,40.825577,5930.691969,59.306896,0.0,0.5,3.9e-05,1.0
70.0,0.9908,0.04545,40.825577,5930.691977,59.306896,0.0,0.5,3.9e-05,1.0
71.0,0.9908,0.045914,40.825577,5930.691984,59.306896,0.0,0.5,2.7e-05,1.0
72.0,0.9906,0.047003,40.825577,5930.691992,59.306896,0.0,0.5,3.6e-05,1.0
73.0,0.9905,0.046564,40.825577,5930.692,59.306896,0.0,0.5,3e-05,1.0
74.0,0.9907,0.047903,40.825577,5930.692008,59.306896,0.0,0.5,3.6e-05,1.0
75.0,0.9906,0.046599,40.825577,5930.692017,59.306896,0.0,0.5,2.8e-05,1.0
76.0,0.9903,0.047191,40.825577,5930.692025,59.306896,0.0,0.5,1.9e-05,1.0
77.0,0.9907,0.047235,40.825577,5930.692034,59.306896,0.0,0.5,2.7e-05,1.0
78.0,0.9907,0.04601,40.825577,5930.692044,59.306896,0.0,0.5,3.2e-05,1.0
79.0,0.9904,0.048154,40.825577,5930.692052,59.306896,0.0,0.5,2.3e-05,1.0
80.0,0.9909,0.046386,40.825577,5930.692061,59.306896,0.0,0.5,2.4e-05,1.0
81.0,0.9904,0.047955,40.825577,5930.692069,59.306896,0.0,0.5,3e-05,1.0
82.0,0.9906,0.04885,40.825577,5930.692078,59.306896,0.0,0.5,3.1e-05,1.0
83.0,0.9908,0.046702,40.825577,5930.692087,59.306896,0.0,0.5,2e-05,1.0
84.0,0.9905,0.047939,40.825577,5930.692096,59.306896,0.0,0.5,3.1e-05,1.0
85.0,0.9907,0.049747,40.825577,5930.692105,59.306896,0.0,0.5,2.5e-05,1.0
86.0,0.9903,0.047509,40.825577,5930.692114,59.306896,0.0,0.5,3.7e-05,1.0
87.0,0.9907,0.04879,40.825577,5930.692124,59.306896,0.0,0.5,3.2e-05,1.0
88.0,0.9906,0.047982,40.825577,5930.692133,59.306896,0.0,0.5,2.4e-05,1.0
89.0,0.9909,0.04734,40.825577,5930.692143,59.306896,0.0,0.5,2.3e-05,1.0
90.0,0.9905,0.049225,40.825577,5930.692152,59.306896,0.0,0.5,2.4e-05,1.0
91.0,0.9909,0.048162,40.825577,5930.692162,59.306896,0.0,0.5,2.5e-05,1.0
92.0,0.9907,0.050173,40.825577,5930.692172,59.306896,0.0,0.5,1.6e-05,1.0
93.0,0.9906,0.047952,40.825577,5930.692182,59.306896,0.0,0.5,2.9e-05,1.0
94.0,0.9905,0.04921,40.825577,5930.692195,59.306896,0.0,0.5,1.9e-05,1.0
95.0,0.9905,0.049688,40.825577,5930.692205,59.306896,0.0,0.5,1.3e-05,1.0
96.0,0.9909,0.048896,40.825577,5930.692214,59.306896,0.0,0.5,1.7e-05,1.0
97.0,0.9908,0.04831,40.825577,5930.692225,59.306896,0.0,0.5,1.9e-05,1.0
98.0,0.9907,0.047991,40.825577,5930.692235,59.306896,0.0,0.5,2.8e-05,1.0
99.0,0.9906,0.049205,40.825577,5930.692245,59.306896,0.0,0.5,2.2e-05,1.0
100.0,0.9905,0.049813,40.825577,5930.692255,59.306896,0.0,0.5,1.4e-05,1.0
