Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
42.0,0.6693,1.376925,204.237747,7505.964332,75.059601,0.0,0.5,0.062584,0.981702
43.0,0.671,1.399783,204.237747,7505.964338,75.059601,0.0,0.5,0.061543,0.981564
44.0,0.6665,1.393255,204.237747,7505.964344,75.059601,0.0,0.5,0.065104,0.980894
45.0,0.67,1.421884,204.237747,7505.96435,75.059601,0.0,0.5,0.058566,0.983405
46.0,0.6714,1.429073,204.237747,7505.964356,75.059601,0.0,0.5,0.056558,0.98385
47.0,0.6709,1.4658,204.237747,7505.964362,75.059601,0.0,0.5,0.050275,0.985626
48.0,0.6703,1.451894,204.237747,7505.964369,75.059601,0.0,0.5,0.05244,0.984848
49.0,0.6671,1.408864,204.237747,7505.964376,75.059601,0.0,0.5,0.06199,0.981622
50.0,0.6668,1.443935,204.237747,7505.964382,75.059601,0.0,0.5,0.060564,0.981916
51.0,0.6677,1.469191,204.237747,7505.964389,75.059601,0.0,0.5,0.051026,0.985515
52.0,0.6703,1.440503,204.237747,7505.964396,75.059601,0.0,0.5,0.050906,0.986053
53.0,0.6707,1.493116,204.237747,7505.964403,75.059601,0.0,0.5,0.038864,0.989556
54.0,0.6717,1.616068,204.237747,7505.964411,75.059601,0.0,0.5,0.023356,0.99429
55.0,0.6699,1.568187,204.237747,7505.964417,75.059601,0.0,0.5,0.035271,0.990465
56.0,0.6695,1.59756,204.237747,7505.964425,75.059601,0.0,0.5,0.034527,0.990377
57.0,0.6709,1.564275,204.237747,7505.964432,75.059601,0.0,0.5,0.039939,0.989081
58.0,0.6729,1.598362,204.237747,7505.96444,75.059601,0.0,0.5,0.029973,0.992102
59.0,0.6721,1.610587,204.237747,7505.964447,75.059601,0.0,0.5,0.030985,0.991698
60.0,0.6705,1.620669,204.237747,7505.964455,75.059601,0.0,0.5,0.031033,0.991691
61.0,0.6747,1.665857,204.237747,7505.964463,75.059601,0.0,0.5,0.020533,0.994812
62.0,0.6731,1.647479,204.237747,7505.96447,75.059601,0.0,0.5,0.029351,0.991931
63.0,0.6725,1.680253,204.237747,7505.964478,75.059601,0.0,0.5,0.025459,0.993112
64.0,0.675,1.621182,204.237747,7505.964486,75.059601,0.0,0.5,0.031457,0.991524
65.0,0.6746,1.706031,204.237747,7505.964495,75.059601,0.0,0.5,0.017174,0.996234
66.0,0.6729,1.663901,204.237747,7505.964504,75.059601,0.0,0.5,0.027546,0.992563
67.0,0.6772,1.670352,204.237747,7505.964513,75.059601,0.0,0.5,0.020522,0.994932
68.0,0.6763,1.788293,204.237747,7505.964521,75.059601,0.0,0.5,0.012807,0.997201
69.0,0.6769,1.749844,204.237747,7505.964529,75.059601,0.0,0.5,0.015036,0.996197
70.0,0.6724,1.802791,204.237747,7505.964538,75.059601,0.0,0.5,0.013855,0.996748
71.0,0.673,1.781864,204.237747,7505.964546,75.059601,0.0,0.5,0.012999,0.997394
72.0,0.677,1.812744,204.237747,7505.964555,75.059601,0.0,0.5,0.01514,0.996542
73.0,0.6766,1.783295,204.237747,7505.964564,75.059601,0.0,0.5,0.015531,0.996379
74.0,0.677,1.895949,204.237747,7505.964572,75.059601,0.0,0.5,0.009271,0.998088
75.0,0.6754,1.858471,204.237747,7505.964581,75.059601,0.0,0.5,0.012072,0.997207
76.0,0.673,1.929011,204.237747,7505.96459,75.059601,0.0,0.5,0.008784,0.998166
77.0,0.6759,1.917137,204.237747,7505.9646,75.059601,0.0,0.5,0.007881,0.998382
78.0,0.6767,1.928863,204.237747,7505.964611,75.059601,0.0,0.5,0.009431,0.99794
79.0,0.6761,1.904438,204.237747,7505.96462,75.059601,0.0,0.5,0.011756,0.997244
80.0,0.6736,1.963839,204.237747,7505.964629,75.059601,0.0,0.5,0.005821,0.999023
81.0,0.678,1.940631,204.237747,7505.964639,75.059601,0.0,0.5,0.006648,0.998854
82.0,0.6763,1.958561,204.237747,7505.964648,75.059601,0.0,0.5,0.008455,0.998347
83.0,0.6786,2.016639,204.237747,7505.964658,75.059601,0.0,0.5,0.00523,0.999098
84.0,0.6777,1.978216,204.237747,7505.964668,75.059601,0.0,0.5,0.00931,0.997773
85.0,0.6756,2.006562,204.237747,7505.964678,75.059601,0.0,0.5,0.007505,0.998421
86.0,0.6797,2.004029,204.237747,7505.964688,75.059601,0.0,0.5,0.005145,0.999243
87.0,0.6754,2.049448,204.237747,7505.964698,75.059601,0.0,0.5,0.00427,0.999354
88.0,0.6778,2.077448,204.237747,7505.964708,75.059601,0.0,0.5,0.005268,0.999034
89.0,0.6778,2.043727,204.237747,7505.964718,75.059601,0.0,0.5,0.00917,0.997995
90.0,0.6782,2.10474,204.237747,7505.964729,75.059601,0.0,0.5,0.003175,0.999594
91.0,0.6777,2.141687,204.237747,7505.964739,75.059601,0.0,0.5,0.002487,0.999786
92.0,0.6779,2.085598,204.237747,7505.96475,75.059601,0.0,0.5,0.006758,0.998565
93.0,0.6768,2.059394,204.237747,7505.964762,75.059601,0.0,0.5,0.009346,0.997987
94.0,0.6797,2.105011,204.237747,7505.964774,75.059601,0.0,0.5,0.002279,0.99986
95.0,0.6795,2.143163,204.237747,7505.964785,75.059601,0.0,0.5,0.002395,0.999841
96.0,0.6773,2.085701,204.237747,7505.964796,75.059601,0.0,0.5,0.010102,0.997837
97.0,0.678,2.127126,204.237747,7505.964808,75.059601,0.0,0.5,0.005477,0.999059
98.0,0.6779,2.152055,204.237747,7505.964818,75.059601,0.0,0.5,0.003508,0.999455
99.0,0.6796,2.170552,204.237747,7505.96483,75.059601,0.0,0.5,0.001841,0.999931
100.0,0.6763,2.185173,204.237747,7505.964841,75.059601,0.0,0.5,0.002569,0.99979
