Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
38.0,0.9885,0.040598,204.127884,3389.452538,33.894462,0.0,0.5,0.002786,0.999304
39.0,0.9884,0.04097,204.127884,3389.452543,33.894462,0.0,0.5,0.003534,0.999044
40.0,0.9883,0.039377,204.127884,3389.452549,33.894462,0.0,0.5,0.00478,0.99862
41.0,0.9893,0.039372,204.127884,3389.452554,33.894462,0.0,0.5,0.003498,0.999087
42.0,0.9893,0.040205,204.127884,3389.45256,33.894462,0.0,0.5,0.002637,0.999405
43.0,0.9885,0.04181,204.127884,3389.452566,33.894462,0.0,0.5,0.003338,0.999143
44.0,0.9887,0.040579,204.127884,3389.452571,33.894462,0.0,0.5,0.003404,0.999144
45.0,0.9889,0.041994,204.127884,3389.452577,33.894462,0.0,0.5,0.001712,0.999707
46.0,0.9895,0.041279,204.127884,3389.452583,33.894462,0.0,0.5,0.002383,0.999408
47.0,0.9891,0.041733,204.127884,3389.452589,33.894462,0.0,0.5,0.001941,0.999589
48.0,0.9894,0.041005,204.127884,3389.452594,33.894462,0.0,0.5,0.002012,0.999572
49.0,0.9893,0.042331,204.127884,3389.4526,33.894462,0.0,0.5,0.0018,0.999613
50.0,0.9891,0.041898,204.127884,3389.452606,33.894462,0.0,0.5,0.003045,0.999245
51.0,0.9898,0.040298,204.127884,3389.452612,33.894462,0.0,0.5,0.002031,0.999455
52.0,0.9901,0.040256,204.127884,3389.452619,33.894462,0.0,0.5,0.002323,0.999434
53.0,0.9895,0.042404,204.127884,3389.452627,33.894462,0.0,0.5,0.002101,0.999396
54.0,0.9898,0.041655,204.127884,3389.452638,33.894462,0.0,0.5,0.002472,0.999393
55.0,0.9893,0.041819,204.127884,3389.452644,33.894462,0.0,0.5,0.001913,0.999561
56.0,0.9894,0.040933,204.127884,3389.452651,33.894462,0.0,0.5,0.002315,0.999424
57.0,0.9898,0.039235,204.127884,3389.452657,33.894462,0.0,0.5,0.0013,0.999726
58.0,0.989,0.041526,204.127884,3389.452664,33.894462,0.0,0.5,0.00196,0.999519
59.0,0.9893,0.042574,204.127884,3389.452671,33.894462,0.0,0.5,0.001765,0.999607
60.0,0.9893,0.040318,204.127884,3389.452678,33.894462,0.0,0.5,0.002431,0.999395
61.0,0.9896,0.041348,204.127884,3389.452685,33.894462,0.0,0.5,0.000909,0.999887
62.0,0.9892,0.04241,204.127884,3389.452693,33.894462,0.0,0.5,0.001336,0.999675
63.0,0.9898,0.040491,204.127884,3389.4527,33.894462,0.0,0.5,0.000758,0.999899
64.0,0.9894,0.042219,204.127884,3389.452707,33.894462,0.0,0.5,0.002289,0.999458
65.0,0.9891,0.04254,204.127884,3389.452723,33.894462,0.0,0.5,0.002181,0.999426
66.0,0.9894,0.043836,204.127884,3389.452743,33.894462,0.0,0.5,0.001087,0.999781
67.0,0.9893,0.043835,204.127884,3389.452751,33.894462,0.0,0.5,0.00246,0.999369
68.0,0.9893,0.04268,204.127884,3389.452758,33.894462,0.0,0.5,0.001173,0.999789
69.0,0.9889,0.043569,204.127884,3389.452766,33.894462,0.0,0.5,0.001728,0.999539
70.0,0.9896,0.042356,204.127884,3389.452774,33.894462,0.0,0.5,0.001485,0.999627
71.0,0.9899,0.042792,204.127884,3389.452782,33.894462,0.0,0.5,0.00136,0.999654
72.0,0.9893,0.042312,204.127884,3389.45279,33.894462,0.0,0.5,0.00128,0.999742
73.0,0.9899,0.04243,204.127884,3389.452799,33.894462,0.0,0.5,0.001399,0.999698
74.0,0.9895,0.043089,204.127884,3389.452807,33.894462,0.0,0.5,0.000667,0.999907
75.0,0.9896,0.042552,204.127884,3389.452815,33.894462,0.0,0.5,0.001069,0.999722
76.0,0.9892,0.043871,204.127884,3389.452824,33.894462,0.0,0.5,0.001298,0.999748
77.0,0.9895,0.04325,204.127884,3389.452834,33.894462,0.0,0.5,0.001199,0.999799
78.0,0.9891,0.043792,204.127884,3389.452844,33.894462,0.0,0.5,0.001339,0.999721
79.0,0.989,0.044592,204.127884,3389.452853,33.894462,0.0,0.5,0.000454,0.999966
80.0,0.9897,0.043544,204.127884,3389.452862,33.894462,0.0,0.5,0.000951,0.999823
81.0,0.9892,0.042571,204.127884,3389.45287,33.894462,0.0,0.5,0.001282,0.999728
82.0,0.9895,0.044258,204.127884,3389.452879,33.894462,0.0,0.5,0.000945,0.999823
83.0,0.9901,0.043158,204.127884,3389.452889,33.894462,0.0,0.5,0.000898,0.999805
84.0,0.9902,0.042737,204.127884,3389.452898,33.894462,0.0,0.5,0.001294,0.99972
85.0,0.9903,0.042355,204.127884,3389.452907,33.894462,0.0,0.5,0.000987,0.999815
86.0,0.9898,0.042695,204.127884,3389.452916,33.894462,0.0,0.5,0.000508,0.999933
87.0,0.9901,0.043397,204.127884,3389.452926,33.894462,0.0,0.5,0.000861,0.999876
88.0,0.9901,0.043985,204.127884,3389.452935,33.894462,0.0,0.5,0.000443,0.999953
89.0,0.9899,0.043664,204.127884,3389.452945,33.894462,0.0,0.5,0.000476,0.999921
90.0,0.9894,0.044627,204.127884,3389.452955,33.894462,0.0,0.5,0.000601,0.999903
91.0,0.9896,0.044783,204.127884,3389.452965,33.894462,0.0,0.5,0.000794,0.999814
92.0,0.9899,0.042193,204.127884,3389.452974,33.894462,0.0,0.5,0.001932,0.999573
93.0,0.9895,0.042779,204.127884,3389.452991,33.894462,0.0,0.5,0.000332,0.999971
94.0,0.9902,0.043383,204.127884,3389.453005,33.894462,0.0,0.5,0.000395,0.999966
95.0,0.9898,0.043404,204.127884,3389.453015,33.894462,0.0,0.5,0.000384,0.999961
96.0,0.9899,0.043749,204.127884,3389.453026,33.894462,0.0,0.5,0.000335,0.999982
97.0,0.9899,0.042755,204.127884,3389.453036,33.894462,0.0,0.5,0.000626,0.999891
98.0,0.9896,0.045559,204.127884,3389.453046,33.894462,0.0,0.5,0.000322,0.999983
99.0,0.9897,0.045426,204.127884,3389.453057,33.894462,0.0,0.5,0.000387,0.999953
100.0,0.9894,0.046267,204.127884,3389.453067,33.894462,0.0,0.5,0.000431,0.999959
