Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
24.0,0.4877,3.669973,40.847549,6188.585349,61.885828,0.0,0.5,0.004558,0.998836
25.0,0.4396,3.368682,40.847549,6188.585355,61.885828,0.0,0.5,0.021832,0.993529
26.0,0.4684,3.128319,40.847549,6188.58536,61.885828,0.0,0.5,0.009883,0.997313
27.0,0.4833,3.819042,40.847549,6188.585365,61.885828,0.0,0.5,0.002861,0.999484
28.0,0.4625,3.647402,40.847549,6188.585369,61.885828,0.0,0.5,0.004838,0.998804
29.0,0.5111,3.007009,40.847549,6188.585374,61.885828,0.0,0.5,0.00444,0.998906
30.0,0.3835,5.928623,40.847549,6188.58538,61.885828,0.0,0.5,0.00533,0.998907
31.0,0.4772,3.100378,40.847549,6188.585385,61.885828,0.0,0.5,0.016936,0.994532
32.0,0.4636,3.405615,40.847549,6188.58539,61.885828,0.0,0.5,0.008673,0.997553
33.0,0.4856,3.453309,40.847549,6188.585396,61.885828,0.0,0.5,0.012221,0.996386
34.0,0.4901,3.611618,40.847549,6188.585402,61.885828,0.0,0.5,0.004614,0.998691
35.0,0.4935,3.837682,40.847549,6188.585407,61.885828,0.0,0.5,0.006047,0.998186
36.0,0.4731,3.627264,40.847549,6188.585413,61.885828,0.0,0.5,0.005183,0.999055
37.0,0.4215,4.761224,40.847549,6188.585418,61.885828,0.0,0.5,0.004935,0.998707
38.0,0.438,3.775266,40.847549,6188.585424,61.885828,0.0,0.5,0.011298,0.997382
39.0,0.4708,3.382232,40.847549,6188.58543,61.885828,0.0,0.5,0.004223,0.999194
40.0,0.4031,4.990554,40.847549,6188.585436,61.885828,0.0,0.5,0.001816,0.999759
41.0,0.4846,3.637778,40.847549,6188.585447,61.885828,0.0,0.5,0.009244,0.997233
42.0,0.4922,3.229549,40.847549,6188.585454,61.885828,0.0,0.5,0.012218,0.996375
43.0,0.4164,5.397201,40.847549,6188.585461,61.885828,0.0,0.5,0.001887,0.999776
44.0,0.4204,5.331898,40.847549,6188.58548,61.885828,0.0,0.5,0.000743,0.999901
45.0,0.4839,3.899388,40.847549,6188.585486,61.885828,0.0,0.5,0.003254,0.999281
46.0,0.5027,3.874887,40.847549,6188.585492,61.885828,0.0,0.5,0.00142,0.999741
47.0,0.5069,3.752562,40.847549,6188.585499,61.885828,0.0,0.5,0.00339,0.999087
48.0,0.4977,4.081106,40.847549,6188.585505,61.885828,0.0,0.5,0.001809,0.999591
49.0,0.5104,3.975302,40.847549,6188.585511,61.885828,0.0,0.5,0.000827,0.999986
50.0,0.4646,4.314765,40.847549,6188.585518,61.885828,0.0,0.5,0.00348,0.99902
51.0,0.4996,4.206083,40.847549,6188.585525,61.885828,0.0,0.5,0.001726,0.999493
52.0,0.4551,4.868973,40.847549,6188.585531,61.885828,0.0,0.5,0.001888,0.999747
53.0,0.4814,3.912775,40.847549,6188.58554,61.885828,0.0,0.5,0.002454,0.999392
54.0,0.5084,3.810634,40.847549,6188.585552,61.885828,0.0,0.5,0.00362,0.999122
55.0,0.5005,3.661034,40.847549,6188.585559,61.885828,0.0,0.5,0.003662,0.999171
56.0,0.4995,3.899887,40.847549,6188.585567,61.885828,0.0,0.5,0.001828,0.999482
57.0,0.4626,4.73955,40.847549,6188.585574,61.885828,0.0,0.5,0.000995,0.999835
58.0,0.4863,4.17663,40.847549,6188.585581,61.885828,0.0,0.5,0.016381,0.995232
59.0,0.5044,3.83875,40.847549,6188.585589,61.885828,0.0,0.5,0.002316,0.999447
60.0,0.4581,4.265477,40.847549,6188.585597,61.885828,0.0,0.5,0.004793,0.998745
61.0,0.4692,4.08669,40.847549,6188.585605,61.885828,0.0,0.5,0.001919,0.999647
62.0,0.5102,4.130517,40.847549,6188.585613,61.885828,0.0,0.5,0.00087,0.999882
63.0,0.4956,4.551109,40.847549,6188.585621,61.885828,0.0,0.5,0.000917,0.999817
64.0,0.4752,4.21079,40.847549,6188.585629,61.885828,0.0,0.5,0.002458,0.999723
65.0,0.5086,4.250419,40.847549,6188.585639,61.885828,0.0,0.5,0.001461,0.999591
66.0,0.4811,4.547744,40.847549,6188.585655,61.885828,0.0,0.5,0.001189,0.999788
67.0,0.5072,4.403469,40.847549,6188.585664,61.885828,0.0,0.5,0.000635,0.999904
68.0,0.4908,4.527338,40.847549,6188.585672,61.885828,0.0,0.5,0.000774,1.0
69.0,0.503,4.721908,40.847549,6188.58568,61.885828,0.0,0.5,0.000358,0.999977
70.0,0.5234,4.405501,40.847549,6188.585689,61.885828,0.0,0.5,0.00056,1.0
71.0,0.4984,4.089615,40.847549,6188.585698,61.885828,0.0,0.5,0.001114,0.999811
72.0,0.4875,4.651509,40.847549,6188.585707,61.885828,0.0,0.5,0.000964,0.999972
73.0,0.4926,4.189373,40.847549,6188.585716,61.885828,0.0,0.5,0.001426,0.999747
74.0,0.5224,4.508542,40.847549,6188.585725,61.885828,0.0,0.5,0.000885,0.999767
75.0,0.5224,4.514518,40.847549,6188.585734,61.885828,0.0,0.5,0.001141,0.99977
76.0,0.5183,3.892171,40.847549,6188.585743,61.885828,0.0,0.5,0.001384,0.99971
77.0,0.4422,6.110351,40.847549,6188.585754,61.885828,0.0,0.5,0.000812,0.999891
78.0,0.525,4.436099,40.847549,6188.585766,61.885828,0.0,0.5,0.000655,0.999811
79.0,0.4867,4.887737,40.847549,6188.585775,61.885828,0.0,0.5,0.001133,0.999805
80.0,0.5075,4.134864,40.847549,6188.585784,61.885828,0.0,0.5,0.000763,0.999937
81.0,0.4872,4.333486,40.847549,6188.585794,61.885828,0.0,0.5,0.001257,0.999811
82.0,0.5186,4.660009,40.847549,6188.585804,61.885828,0.0,0.5,0.000615,0.999918
83.0,0.4767,5.211549,40.847549,6188.585814,61.885828,0.0,0.5,0.000593,0.999927
84.0,0.5195,4.126506,40.847549,6188.585824,61.885828,0.0,0.5,0.000853,0.999933
85.0,0.4874,4.617739,40.847549,6188.585834,61.885828,0.0,0.5,0.000695,0.999902
86.0,0.4921,4.731387,40.847549,6188.585844,61.885828,0.0,0.5,0.000469,1.0
87.0,0.4847,5.070034,40.847549,6188.585854,61.885828,0.0,0.5,0.000897,0.999917
88.0,0.5007,4.116645,40.847549,6188.585865,61.885828,0.0,0.5,0.010209,0.996773
89.0,0.491,4.173933,40.847549,6188.585876,61.885828,0.0,0.5,0.008686,0.99726
90.0,0.5113,4.139386,40.847549,6188.585886,61.885828,0.0,0.5,0.001424,0.999621
91.0,0.5153,4.316672,40.847549,6188.585897,61.885828,0.0,0.5,0.000727,0.999963
92.0,0.4945,4.461009,40.847549,6188.585908,61.885828,0.0,0.5,0.000823,0.999961
93.0,0.4912,4.381832,40.847549,6188.58592,61.885828,0.0,0.5,0.001608,0.999846
94.0,0.4455,5.563564,40.847549,6188.585932,61.885828,0.0,0.5,0.000726,0.99988
95.0,0.5133,4.42137,40.847549,6188.585943,61.885828,0.0,0.5,0.001697,0.999373
96.0,0.4998,4.39983,40.847549,6188.585954,61.885828,0.0,0.5,0.001076,0.999889
97.0,0.506,4.409806,40.847549,6188.585965,61.885828,0.0,0.5,0.000507,0.999981
98.0,0.4911,4.53823,40.847549,6188.585977,61.885828,0.0,0.5,0.000469,1.0
99.0,0.4665,5.412735,40.847549,6188.585989,61.885828,0.0,0.5,0.000832,1.0
100.0,0.4706,5.474726,40.847549,6188.586,61.885828,0.0,0.5,0.000747,0.999873
